StructuredDataCapture : Validation Results
=========================================

err = 45, warn = 72, info = 429
$--
Generated $--. FHIR version $-- for hl7.fhir.uv.sdc#$-- (canonical = http://hl7.org/fhir/uv/sdc)
 Build Errors : 225 / 5 / 0
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/fsh-generated/resources/Bundle-map-population-example : 0 / 6 / 12
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 285, column 1741: The link 'ValueSet-F8-1.2_d1e2768-vs.html' for "D1e2768vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 286, column 1721: The link 'ValueSet-F8-1.2_d1e2928-vs.html' for "D1e2928vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 287, column 1660: The link 'ValueSet-F8-1.2_d1e3159-vs.html' for "D1e3159vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 299, column 1609: The link 'ValueSet-F8-1.2_d1e4024-vs.html' for "D1e4024vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 300, column 1621: The link 'ValueSet-F8-1.2_d1e4118-vs.html' for "D1e4118vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 302, column 1611: The link 'ValueSet-F8-1.2_d1e4236-vs.html' for "D1e4236vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 303, column 1624: The link 'ValueSet-F8-1.2_d1e4716-vs.html' for "D1e4716vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 316, column 1470: The link 'ValueSet-HERF-1.2_d1e5879-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 319, column 1551: The link 'ValueSet-HERF-1.2_d1e6177-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 329, column 1483: The link 'ValueSet-HERF-1.2_d1e6853-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 332, column 1552: The link 'ValueSet-HERF-1.2_d1e7006-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 336, column 1557: The link 'ValueSet-HERF-1.2_d1e7220-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 338, column 1507: The link 'ValueSet-HERF-1.2_d1e7422-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 351, column 1571: The link 'ValueSet-3921052v1.0_d1e8086-vs.html' for "D1e8086vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 355, column 1581: The link 'ValueSet-3921052v1.0_d1e8407-vs.html' for "D1e8407vs" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 360, column 1588: The link 'ValueSet-3921052v1.0_d1e8830-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 361, column 1572: The link 'ValueSet-3921052v1.0_d1e9025-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 365, column 1577: The link 'ValueSet-2674812v4.0_d1e9892-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 366, column 1561: The link 'ValueSet-2674812v4.0_d1e10146-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 368, column 1570: The link 'ValueSet-2674812v4.0_d1e10593-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 372, column 1571: The link 'ValueSet-2674812v4.0_d1e10923-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 379, column 1594: The link 'ValueSet-2674812v4.0_d1e11887-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 380, column 1573: The link 'ValueSet-2674812v4.0_d1e12384-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 381, column 1594: The link 'ValueSet-2674812v4.0_d1e12630-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 383, column 1589: The link 'ValueSet-2674812v4.0_d1e14027-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 387, column 1596: The link 'ValueSet-3265657v2.0_d1e14927-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 389, column 1594: The link 'ValueSet-3265657v2.0_d1e54652-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 393, column 1609: The link 'ValueSet-3265657v2.0_d1e55041-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 397, column 1600: The link 'ValueSet-3265657v2.0_d1e55265-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 400, column 1588: The link 'ValueSet-3265657v2.0_d1e56008-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 401, column 1598: The link 'ValueSet-3265657v2.0_d1e57358-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 402, column 1568: The link 'ValueSet-3265657v2.0_d1e97042-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 404, column 1611: The link 'ValueSet-3265657v2.0_d1e97392-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 405, column 1589: The link 'ValueSet-3265657v2.0_d1e97594-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 406, column 1565: The link 'ValueSet-3265657v2.0_d1e97746-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 410, column 1573: The link 'ValueSet-3265657v2.0_d1e98036-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 412, column 1568: The link 'ValueSet-3265657v2.0_d1e98234-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 413, column 1597: The link 'ValueSet-3265657v2.0_d1e98385-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 414, column 1588: The link 'ValueSet-3265657v2.0_d1e98732-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 415, column 1625: The link 'ValueSet-3265657v2.0_d1e98928-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 419, column 1583: The link 'ValueSet-3265657v2.0_d1e99214-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/Bundle-questionnaire-sdc-profile-example.html#/html/body/div/div/div/div/div/div/blockquote/p/table/tr/td/a at Line 420, column 1584: The link 'ValueSet-3265657v2.0_d1e99668-vs.html' for "ValueSet[null]" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 403, column 365: The link 'StructureDefinition-rendering-style.html' for "style" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 403, column 427: The link 'StructureDefinition-rendering-xhtml.html' for "xhtml" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 403, column 492: The link 'StructureDefinition-rendering-markdown.html' for "markdown" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 404, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-styleSensitive' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 484, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 488, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 533, column 365: The link 'StructureDefinition-rendering-style.html' for "style" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 533, column 427: The link 'StructureDefinition-rendering-xhtml.html' for "xhtml" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 533, column 492: The link 'StructureDefinition-rendering-markdown.html' for "markdown" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 534, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-styleSensitive' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 739, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 743, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 792, column 93: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-style' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-codesystem-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 796, column 250: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#rendering-xhtml' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-adapt-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 432, column 281: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#hidden' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-adapt-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 694, column 281: The link 'http://hl7.org/fhir/uv/sdc/rendering.html#hidden' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 533, column 197: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#signatureRequired' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 537, column 262: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#constraint' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 541, column 263: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#cqf-library' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 550, column 93: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#variable' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 601, column 279: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#usageMode' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 606, column 197: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#signatureRequired' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 610, column 275: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#minOccurs' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 634, column 234: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#cqf-calculatedValue' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 638, column 237: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#cqf-expression' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 642, column 329: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#maxOccurs' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 666, column 234: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#cqf-calculatedValue' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 670, column 237: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#cqf-expression' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 674, column 373: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#minLength' for "SDC implementation guide" cannot be resolved
ERROR: /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/output/StructureDefinition-sdc-questionnaire-behave-definitions.html#/html/body/div/div/div/div/div/div/div/table/tr/td/p/a at Line 681, column 317: The link 'http://hl7.org/fhir/uv/sdc/behavior.html#minValue' for "SDC implementation guide" cannot be resolved
